run_id,dataset,backend,npoints,arm,repeat,k,budget,status,solve_time_s,simplex_iters,barrier_iters,dobj,gurobi_maxmem_gb
Norse,Norse,highs,25,warm_simplex,3,4,2.4618222e+08,OPTIMAL,0.0612,142,0,184.22304,NaN
Norse,Norse,highs,25,warm_simplex,3,5,2.4715144e+08,OPTIMAL,0.0255,57,0,176.71738,NaN
Norse,Norse,highs,25,warm_simplex,3,6,2.4812066e+08,OPTIMAL,0.0272,59,0,169.41141,NaN
Norse,Norse,highs,25,warm_simplex,3,7,2.4908988e+08,OPTIMAL,0.0294,53,0,162.50346,NaN
Norse,Norse,highs,25,warm_simplex,3,8,2.5005911e+08,OPTIMAL,0.0270,55,0,155.7925,NaN
Norse,Norse,highs,25,warm_simplex,3,9,2.5102833e+08,OPTIMAL,0.0499,102,0,149.27281,NaN
Norse,Norse,highs,25,warm_simplex,3,10,2.5199755e+08,OPTIMAL,0.0984,242,0,143.73648,NaN
Norse,Norse,highs,25,warm_simplex,3,11,2.5296677e+08,OPTIMAL,0.0846,197,0,139.15467,NaN
Norse,Norse,highs,25,warm_simplex,3,12,2.5393599e+08,OPTIMAL,0.0260,50,0,135.11641,NaN
Norse,Norse,highs,25,warm_simplex,3,13,2.5490521e+08,OPTIMAL,0.0349,50,0,131.13414,NaN
Norse,Norse,highs,25,warm_simplex,3,14,2.5587443e+08,OPTIMAL,0.0932,264,0,127.70516,NaN
Norse,Norse,highs,25,warm_simplex,3,15,2.5684365e+08,OPTIMAL,0.0588,152,0,124.84098,NaN
Norse,Norse,highs,25,warm_simplex,3,16,2.5781288e+08,OPTIMAL,0.0623,166,0,122.31484,NaN
Norse,Norse,highs,25,warm_simplex,3,17,2.587821e+08,OPTIMAL,0.0511,131,0,119.96519,NaN
Norse,Norse,highs,25,warm_simplex,3,18,2.5975132e+08,OPTIMAL,0.0737,149,0,117.96879,NaN
Norse,Norse,highs,25,warm_simplex,3,19,2.6072054e+08,OPTIMAL,0.0733,203,0,116.94126,NaN
Norse,Norse,highs,25,warm_simplex,3,20,2.6168976e+08,OPTIMAL,0.0744,186,0,116.11816,NaN
Norse,Norse,highs,25,warm_simplex,3,21,2.6265898e+08,OPTIMAL,0.0384,82,0,115.43139,NaN
Norse,Norse,highs,25,warm_simplex,3,22,2.636282e+08,OPTIMAL,0.0585,112,0,114.76713,NaN
Norse,Norse,highs,25,warm_simplex,3,23,2.6459743e+08,OPTIMAL,0.0593,114,0,114.16866,NaN
Norse,Norse,highs,25,warm_simplex,3,24,2.6556665e+08,OPTIMAL,0.0474,105,0,113.61843,NaN
Norse,Norse,highs,25,warm_simplex,3,25,2.6653587e+08,OPTIMAL,0.0312,66,0,113.07219,NaN
Norse,Norse,highs,25,cold_simplex,1,1,2.4327456e+08,OPTIMAL,1.1857,8512,0,215.85362,NaN
Norse,Norse,highs,25,cold_simplex,1,2,2.4424378e+08,OPTIMAL,1.1320,8025,0,202.22199,NaN
Norse,Norse,highs,25,cold_simplex,1,3,2.45213e+08,OPTIMAL,1.1330,8229,0,192.51525,NaN
Norse,Norse,highs,25,cold_simplex,1,4,2.4618222e+08,OPTIMAL,1.1387,8230,0,184.22304,NaN
Norse,Norse,highs,25,cold_simplex,1,5,2.4715144e+08,OPTIMAL,1.1456,8240,0,176.71738,NaN
Norse,Norse,highs,25,cold_simplex,1,6,2.4812066e+08,OPTIMAL,1.1701,8400,0,169.41141,NaN
Norse,Norse,highs,25,cold_simplex,1,7,2.4908988e+08,OPTIMAL,1.0979,8239,0,162.50346,NaN
Norse,Norse,highs,25,cold_simplex,1,8,2.5005911e+08,OPTIMAL,1.1803,8450,0,155.7925,NaN
Norse,Norse,highs,25,cold_simplex,1,9,2.5102833e+08,OPTIMAL,1.2138,8681,0,149.27281,NaN
Norse,Norse,highs,25,cold_simplex,1,10,2.5199755e+08,OPTIMAL,1.0834,7908,0,143.73648,NaN
Norse,Norse,highs,25,cold_simplex,1,11,2.5296677e+08,OPTIMAL,1.1477,8117,0,139.15467,NaN
Norse,Norse,highs,25,cold_simplex,1,12,2.5393599e+08,OPTIMAL,1.2181,8546,0,135.11641,NaN
Norse,Norse,highs,25,cold_simplex,1,13,2.5490521e+08,OPTIMAL,1.1169,7925,0,131.13414,NaN
Norse,Norse,highs,25,cold_simplex,1,14,2.5587443e+08,OPTIMAL,1.0783,7888,0,127.70516,NaN
Norse,Norse,highs,25,cold_simplex,1,15,2.5684365e+08,OPTIMAL,1.1702,8395,0,124.84098,NaN
Norse,Norse,highs,25,cold_simplex,1,16,2.5781288e+08,OPTIMAL,1.0212,7765,0,122.31484,NaN
Norse,Norse,highs,25,cold_simplex,1,17,2.587821e+08,OPTIMAL,0.9496,7465,0,119.96519,NaN
Norse,Norse,highs,25,cold_simplex,1,18,2.5975132e+08,OPTIMAL,0.9560,7306,0,117.96879,NaN
Norse,Norse,highs,25,cold_simplex,1,19,2.6072054e+08,OPTIMAL,1.0090,7488,0,116.94126,NaN
Norse,Norse,highs,25,cold_simplex,1,20,2.6168976e+08,OPTIMAL,1.0086,7523,0,116.11816,NaN
Norse,Norse,highs,25,cold_simplex,1,21,2.6265898e+08,OPTIMAL,1.0370,7392,0,115.43139,NaN
Norse,Norse,highs,25,cold_simplex,1,22,2.636282e+08,OPTIMAL,0.9539,7220,0,114.76713,NaN
Norse,Norse,highs,25,cold_simplex,1,23,2.6459743e+08,OPTIMAL,1.1251,7570,0,114.16866,NaN
Norse,Norse,highs,25,cold_simplex,1,24,2.6556665e+08,OPTIMAL,1.1048,8145,0,113.61843,NaN
Norse,Norse,highs,25,cold_simplex,1,25,2.6653587e+08,OPTIMAL,0.9732,7631,0,113.07219,NaN
Norse,Norse,highs,25,cold_simplex,2,1,2.4327456e+08,OPTIMAL,1.2207,8512,0,215.85362,NaN
Norse,Norse,highs,25,cold_simplex,2,2,2.4424378e+08,OPTIMAL,1.1610,8025,0,202.22199,NaN
Norse,Norse,highs,25,cold_simplex,2,3,2.45213e+08,OPTIMAL,1.1418,8229,0,192.51525,NaN
Norse,Norse,highs,25,cold_simplex,2,4,2.4618222e+08,OPTIMAL,1.1410,8230,0,184.22304,NaN
Norse,Norse,highs,25,cold_simplex,2,5,2.4715144e+08,OPTIMAL,1.1600,8240,0,176.71738,NaN
Norse,Norse,highs,25,cold_simplex,2,6,2.4812066e+08,OPTIMAL,1.2128,8400,0,169.41141,NaN
Norse,Norse,highs,25,cold_simplex,2,7,2.4908988e+08,OPTIMAL,1.1297,8239,0,162.50346,NaN
Norse,Norse,highs,25,cold_simplex,2,8,2.5005911e+08,OPTIMAL,1.2017,8450,0,155.7925,NaN
Norse,Norse,highs,25,cold_simplex,2,9,2.5102833e+08,OPTIMAL,1.3479,8681,0,149.27281,NaN
Norse,Norse,highs,25,cold_simplex,2,10,2.5199755e+08,OPTIMAL,1.0873,7908,0,143.73648,NaN
