run_id,dataset,backend,n_alt,arm,repeat,idx,solve_time_s,simplex_iterations,barrier_iterations,status
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,2,2,0.0185,45,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,2,3,0.0172,34,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,2,4,0.0138,11,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,2,5,0.0175,32,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,2,6,0.0129,6,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,2,7,0.0136,9,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,2,8,0.0147,16,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,2,9,0.0208,33,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,2,10,0.0136,5,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,2,11,0.0138,2,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,2,12,0.0150,10,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,2,13,0.0106,0,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,2,14,0.0155,10,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,2,15,0.0105,0,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,2,16,0.0154,14,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,2,17,0.0186,21,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,2,18,0.0131,3,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,2,19,0.0101,0,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,2,20,0.0139,9,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,2,21,0.0124,2,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,2,22,0.0122,1,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,2,23,0.0135,1,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,2,24,0.0152,15,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,2,25,0.0119,1,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,3,1,2.8109,0,77,OPTIMAL
